Timeslot,NoBrokers,NoCustomers,Consumption,Production,Consumption24hAgo,Production24Ago,TempForecast,WindSpeedForecast,WindDirectionForecast,CloudsForecast,ClearedQuantity,ClearedQuantity24h,Bids,Asks,Imbalance,Imbalance1h,Imbalance24h,Imbalance1hSign,Imbalance24hSign
991,2,187,67541.749330857,24911.54,77037.37116666441,15752.690000000002,13.8,4.45,136.0,1.0,886.7189389966356,623.8127794737323,8023.74940827801,-19226.462557312687,19373.44857384632,22987.0236110798,-3291.9119946410424,1,-1
992,2,187,64715.482039110684,34428.54,70404.0078212699,27519.846011961963,14.4,4.45,146.0,0.566,1053.1053930781313,807.5494018502675,6140.406736360436,-19442.309769508145,22987.0236110798,25055.064221719414,9940.880010439289,1,1
993,2,187,60795.55798371338,30889.33,64968.81373951667,23975.269691673544,15.2,3.45,156.0,0.066,904.5852733370916,619.1515921034722,4061.188998920594,-19522.731868579485,25055.064221719414,5048.2027521327345,25043.110449337062,1,1
994,2,187,57548.697855223756,19379.9,65848.63797724049,35667.96,16.3,3.45,136.0,0.191,890.4409812660675,549.7362985664656,8921.382257208763,-19639.26424267056,5048.2027521327345,2929.8823276659687,30097.2194171667,1,1
995,2,187,56092.870977023864,14943.220000000001,60286.31437729569,35953.03999999999,16.7,4.45,136.0,0.566,915.7450354033804,720.957401461148,268302.9641717947,-19836.41446062395,2929.8823276659687,-5304.882593121722,13842.781209746307,-1,1
996,2,187,50835.59311801128,20190.526118499558,56304.94611977995,30412.729999999996,17.0,4.45,136.0,0.066,955.5695890076981,511.2015269100959,4913.329187504031,-19873.400353179128,-5304.882593121722,744.4286992500621,22012.03139816442,1,1
997,2,187,55266.51263956396,15083.15,53568.76088664763,53191.61,16.8,3.45,126.0,0.691,801.7494492528747,457.49714566630763,3661.0034033447673,-20135.095012013167,744.4286992500621,-2192.484482134434,3633.6889464214373,-1,1
998,2,187,58856.61670815031,13659.5282,57093.34712249963,26299.08,16.0,3.45,116.0,0.066,805.3959919731101,519.8674504440689,128552.36401931902,-20309.03472150856,-2192.484482134434,-2035.5242075460983,29545.069813683338,-1,1
999,2,187,62860.05025372431,15581.164207546095,61012.00779627497,35849.23,15.9,4.45,116.0,0.316,988.9297453503771,497.0958448443596,6688.558160210487,-20386.768861950604,-2035.5242075460983,3081.3254316028447,22505.317960916193,1,1
1000,2,187,59489.91161035174,12456.280000000004,60060.940502268895,26402.699999999997,16.4,5.45,116.0,1.0,917.2417427081098,534.4637965478313,7787.529826049729,-20570.89463076534,3081.3254316028447,6532.549074142224,4868.8723273569185,1,1
1001,2,187,69791.42935575212,11787.050000000003,69003.52157084925,9877.69,16.0,5.45,126.0,1.0,976.0066921427789,533.536962405731,3738.4568835590726,-20686.92080671217,6532.549074142224,2097.9797818713632,9184.094765657252,1,1
1002,2,187,62261.68861604411,11521.539999999997,64022.12633442494,11437.36,15.8,6.45,136.0,1.0,850.8229580212671,512.990852257232,6861.28212709796,-20814.798170234077,2097.9797818713632,-3313.751731427612,12999.145140003013,-1,1
1003,2,187,56963.94424500368,7060.610400000001,57771.177404170696,11539.769999999999,15.1,6.45,146.0,1.0,1022.5969389297671,639.6867400982715,11761.310161942101,-20827.953406075776,-3313.751731427612,4820.292445813524,4126.665590651966,1,1
1004,2,187,51667.491725396816,7087.0702,51878.32277551187,11536.900000000001,14.1,5.45,136.0,1.0,918.653431695236,392.9213654165999,3440.7244275633193,-20836.47413338724,4820.292445813524,7341.960987557453,-929.5227119722113,1,-1
1005,2,187,47514.707071919845,7047.530000000001,48984.85007999247,11564.010000000002,14.4,4.45,126.0,1.0,805.702475939217,404.3052091707508,5868.949918224978,-21075.174934476952,7341.960987557453,4584.342511345712,4645.394744016434,1,1
1006,2,187,42645.13594847702,5158.19,45661.48530233733,7258.3899999999985,14.5,4.45,126.0,1.0,810.6473266200895,359.0512388750733,10817.011932102334,-21151.035204263488,4584.342511345712,6169.130564669027,7901.955117428479,1,1
1007,2,187,39006.89468549273,5180.530000000001,42670.27758742577,11363.710000000003,14.6,5.45,136.0,1.0,636.0032630790968,431.67590698026726,3688.1895739257066,-21178.90535242177,6169.130564669027,-2157.5518192988275,10021.424742064279,-1,1
1008,2,187,30287.686047709005,5188.403342145529,42045.424933310554,11302.73,10.0,6.7,158.0,0.961,680.8708952748005,322.3987910479102,4661.923375998662,-21069.47808385751,-2157.5518192988275,-1826.4178931230163,7793.116465800034,-1,1
1009,2,187,29174.717791878084,301.72104084835354,40350.80760403503,11712.850000000002,10.5,6.7,168.0,0.961,762.6836706961616,329.5074794858894,3850407.5148510383,-20571.31294629859,-1826.4178931230163,-624.0356343755229,10415.949155390328,-1,1
1010,2,187,28035.380727580694,29.62293899500144,37894.16590913675,7097.8200000000015,9.2,8.7,178.0,0.961,608.9995850985895,351.4680093154692,10198.010499364802,-20604.14384911817,-624.0356343755229,-3805.867497902582,12298.883811526379,-1,1
1011,2,187,32434.01135628233,39.134414114601555,41296.6823238746,6991.18,9.0,7.7,188.0,0.961,681.0212156666666,412.95072048917723,4319.808508397355,-20519.614441543068,-3805.867497902582,4054.319695830447,10857.52029941481,1,1
1012,2,187,42030.204553908734,5178.35,48390.85046732337,7330.6500000000015,8.3,6.7,208.0,0.961,662.1777564008631,442.0331284688118,4218.892431741403,-20566.600435965283,4054.319695830447,1600.7792318071588,-1984.6567476304917,1,-1
1013,2,187,47192.48490094656,5474.840000000003,57086.02124521461,11898.400000000001,8.2,7.7,198.0,0.836,725.0894753624674,367.5270980529118,5860.183471386491,-20493.764803297436,1600.7792318071588,-484.2679859362135,10468.660815087962,-1,1
1014,2,187,44849.490895313196,5283.487142829407,55445.49740706138,13764.82,7.9,7.7,188.0,0.961,820.5518015256877,460.98449360883944,6016.705882761426,-20630.199065380046,-484.2679859362135,-3291.9119946410424,9691.29377978729,-1,1
1015,2,187,60429.86977107681,8200.21289890433,67541.749330857,24911.54,8.1,8.7,188.0,0.961,623.8127794737323,569.6544910495929,2438.5553528710698,-20741.141044949698,-3291.9119946410424,9940.880010439289,4349.45146886397,1,1
1016,2,187,60049.8025396345,18638.109999999997,64715.482039110684,34428.54,8.4,11.7,198.0,0.711,807.5494018502675,614.8563563087209,2954.8262745118504,-20593.011216488732,9940.880010439289,25043.110449337062,802.1555637778876,1,1
1017,2,187,52964.73535179496,27658.04,60795.55798371338,30889.33,8.7,10.7,208.0,0.211,619.1515921034722,734.6912365437928,2716.488635661755,-20613.944841565743,25043.110449337062,30097.2194171667,12968.591793805073,1,1
1018,2,187,47596.82331947603,44056.520000000004,57548.697855223756,19379.9,9.0,11.7,198.0,0.586,549.7362985664656,654.7441068784383,3725.487885316682,-20527.42121175484,30097.2194171667,13842.781209746307,11003.134709312946,1,1
1019,2,187,48964.54716556111,38797.63,56092.870977023864,14943.220000000001,9.0,11.7,188.0,0.086,720.957401461148,695.5057693599381,19129.816748148387,-20432.835558674615,13842.781209746307,22012.03139816442,18382.92057007753,1,1
1020,2,187,45804.75790547752,49650.08,50835.59311801128,20190.526118499558,9.1,10.7,188.0,0.336,511.2015269100959,679.496120643555,9631.078752665411,-20601.291874308343,22012.03139816442,3633.6889464214373,13318.675383143565,1,1
1021,2,187,48307.51295869165,20828.54,55266.51263956396,15083.15,8.7,9.7,178.0,0.086,457.49714566630763,786.6110242079874,5882.937215276176,-20557.727518052194,3633.6889464214373,29545.069813683338,22798.929971483692,1,1
1022,2,187,49458.32172191114,40342.59,58856.61670815031,13659.5282,8.9,9.7,178.0,0.961,519.8674504440689,678.3494767012285,4398.967881205497,-20382.047945612994,29545.069813683338,22505.317960916193,-1875.1823228814283,1,-1
1023,2,187,48746.882178427564,27615.79,62860.05025372431,15581.164207546095,7.0,10.7,188.0,0.961,497.0958448443596,667.6203943082388,6832.457127034807,-20381.079236394566,22505.317960916193,4868.8723273569185,2528.0101194837857,1,1
1024,2,187,46224.92876279871,8239.99,59489.91161035174,12456.280000000004,5.7,10.7,198.0,0.961,534.4637965478313,740.8532353941695,70902.35074357507,-20428.224181580263,4868.8723273569185,9184.094765657252,-2980.4675659973764,1,-1
1025,2,187,57076.54721941998,7691.110000000001,69791.42935575212,11787.050000000003,5.8,11.7,198.0,0.836,533.536962405731,690.3146651262637,5529.617756429391,-20421.8036129358,9184.094765657252,12999.145140003013,4060.3525130289922,1,1
1026,2,187,58672.25515737237,11624.7,62261.68861604411,11521.539999999997,5.7,11.7,198.0,0.836,512.990852257232,697.3066055907304,2995.3930755613947,-20458.96204908043,12999.145140003013,4126.665590651966,6666.1968370951145,1,1
1027,2,187,63750.57888155356,11684.21,56963.94424500368,7060.610400000001,5.6,11.7,198.0,0.961,639.6867400982715,686.3971085632863,4536.177786457207,-20476.34611117751,4126.665590651966,-929.5227119722113,-5124.280157775283,-1,-1
1028,2,187,53736.33499991497,7358.135019040833,51667.491725396816,7087.0702,5.3,12.7,198.0,0.711,392.9213654165999,770.6121213389692,25680.155245924772,-20655.06627684537,-929.5227119722113,4645.394744016434,3092.8573683297654,1,1
1029,2,187,51810.339108259446,7324.76,47514.707071919845,7047.530000000001,5.8,12.7,198.0,0.711,404.3052091707508,669.2298302331577,3369.5938090694326,-20391.181601786382,4645.394744016434,7901.955117428479,9860.271546109485,1,1
1030,2,187,41512.816193358245,7273.4400000000005,42645.13594847702,5158.19,5.6,10.7,198.0,0.836,359.0512388750733,506.25580095849335,5083.6894208019285,-20293.99587059124,7901.955117428479,10021.424742064279,12643.106300533673,1,1
1031,2,187,34153.88662919415,7270.299999999999,39006.89468549273,5180.530000000001,5.6,12.7,198.0,0.836,431.67590698026726,568.3373327789495,2874.9354254237523,-20280.159203837546,10021.424742064279,7793.116465800034,14479.910721544598,1,1
1032,2,187,35016.28987018861,7274.989999999998,30287.686047709005,5188.403342145529,9.6,12.35,211.0,0.708,322.3987910479102,634.3141977830729,4516.060568800333,-20203.309416672797,7793.116465800034,10415.949155390328,12381.417816184097,1,1
1033,2,187,34729.70808066371,7605.990000000002,29174.717791878084,301.72104084835354,9.1,10.35,211.0,0.833,329.5074794858894,489.7635103135124,7660.7492631026935,-20018.96243677492,10415.949155390328,12298.883811526379,9036.076308339096,1,1
1034,2,187,37126.57543838291,11340.349999999999,28035.380727580694,29.62293899500144,8.9,9.35,211.0,0.708,351.4680093154692,695.5353537380372,8109.956540018069,-20090.61952046433,12298.883811526379,10857.52029941481,9944.18799570998,1,1
1035,2,187,42121.213613019114,11468.220000000001,32434.01135628233,39.134414114601555,9.1,11.35,221.0,0.833,412.95072048917723,531.0202020083424,8624.411252755817,-19962.20395760797,10857.52029941481,-1984.6567476304917,11756.887806695548,-1,1
1036,2,187,49353.87933012898,7040.201067300092,42030.204553908734,5178.35,9.3,10.35,221.0,0.833,442.0331284688118,586.238835948636,3822.431915687599,-19995.096761286302,-1984.6567476304917,10468.660815087962,4676.538988639011,1,1
1037,2,187,53279.450874540154,11869.73,47192.48490094656,5474.840000000003,9.5,8.35,221.0,0.083,367.5270980529118,678.7915098170754,58236.89020182121,-20012.199015219026,10468.660815087962,9691.29377978729,6384.932834208979,1,1
1038,2,187,48190.6406369513,11634.130000000005,44849.490895313196,5283.487142829407,9.5,8.35,221.0,0.833,460.98449360883944,911.502482851009,6776.163158308066,-19934.920857604244,9691.29377978729,4349.45146886397,5381.805057389904,1,1
1039,2,187,58835.29799584466,12224.259999999997,60429.86977107681,8200.21289890433,9.9,8.35,211.0,0.833,569.6544910495929,958.1943826156964,2725.2784964527364,-19833.70280121391,4349.45146886397,802.1555637778876,5916.431314584315,1,1
1040,2,187,59662.486706928205,17923.260000000006,60049.8025396345,18638.109999999997,9.5,8.35,201.0,0.833,614.8563563087209,918.1530092142802,4257.806941652775,-19768.401353693524,802.1555637778876,12968.591793805073,-523.789649581397,1,-1
1041,2,187,58731.771330400115,30128.68,52964.73535179496,27658.04,10.3,9.35,211.0,0.833,734.6912365437928,948.4773209081126,3479.9432261348456,-19679.90947164938,12968.591793805073,11003.134709312946,-9474.904518119663,1,-1
1042,2,187,51065.108624016415,27589.670000000006,47596.82331947603,44056.520000000004,11.0,8.35,221.0,0.833,654.7441068784383,927.023990380999,45609.857801150014,-19701.86693170957,11003.134709312946,18382.92057007753,-3830.963876440494,1,-1
1043,2,187,48015.55970497282,30969.17,48964.54716556111,38797.63,11.4,7.35,211.0,0.833,695.5057693599381,877.1576652317199,36507.56014814867,-19623.85780772683,18382.92057007753,13318.675383143565,-2853.270414754006,1,-1
1044,2,187,48004.506755338145,26847.32,45804.75790547752,49650.08,12.0,7.35,241.0,0.833,679.496120643555,1060.986776786096,9217.015291415972,-19421.86912401151,13318.675383143565,22798.929971483692,-2334.151787221251,1,-1
1045,2,187,53042.91624876458,41005.62,48307.51295869165,20828.54,13.1,9.35,241.0,0.833,786.6110242079874,995.3401372220995,4249.993025620036,-19291.505325503334,22798.929971483692,-1875.1823228814283,-3174.4293537942335,-1,-1
1046,2,187,51681.32314028379,13537.214893806384,49458.32172191114,40342.59,13.2,11.35,241.0,0.833,678.3494767012285,1016.7945151746641,3941.6740168056426,-19230.682846643183,-1875.1823228814283,2528.0101194837857,1631.7977086344445,1,1
1047,2,187,50985.205640468,13422.050000000003,48746.882178427564,27615.79,13.4,11.35,231.0,0.833,667.6203943082388,1034.6029275799137,5157.959582191175,-19099.71209079866,2528.0101194837857,-2980.4675659973764,3933.910121150935,-1,1
1048,2,187,49919.363252729934,11915.770711111112,46224.92876279871,8239.99,12.6,9.35,231.0,0.833,740.8532353941695,1094.1470584746191,5098.437216460905,-18967.279755692733,-2980.4675659973764,4060.3525130289922,371.3121129635374,1,1
1049,2,187,60035.622905801494,11895.090000000004,57076.54721941998,7691.110000000001,12.6,12.35,261.0,0.708,690.3146651262637,1059.868306186832,5383.360879559306,-18849.23446594351,4060.3525130289922,6666.1968370951145,-934.7343837671543,1,-1
1050,2,187,60665.77152890928,11407.669999999998,58672.25515737237,11624.7,11.4,8.35,271.0,0.458,697.3066055907304,1137.5895005980885,6619.444647575792,-18859.226465308235,6666.1968370951145,-5124.280157775283,1014.6289784229593,-1,1
1051,2,187,65462.70009074708,11771.112637037038,63750.57888155356,11684.21,11.5,9.35,271.0,0.583,686.3971085632863,1279.0663971123163,4874.028299002758,-18738.73835401978,-5124.280157775283,3092.8573683297654,-1398.1091272928825,1,-1
1052,2,187,55467.10302794763,11651.410000000003,53736.33499991497,7358.135019040833,11.7,9.35,271.0,0.833,770.6121213389692,1100.9436463000038,5292.266159935971,-18560.011336724063,3092.8573683297654,9860.271546109485,7742.488671679952,1,1
1053,2,187,48971.029324864925,11552.749999999998,51810.339108259446,7324.76,11.1,9.35,271.0,0.708,669.2298302331577,1123.1105304331957,24999.39659104815,-18670.69587710697,9860.271546109485,12643.106300533673,10185.630156247178,1,1
1054,2,187,40174.29399954241,11304.98,41512.816193358245,7273.4400000000005,11.8,8.35,261.0,0.833,506.25580095849335,1069.7457538964202,3509.831927160196,-18636.544544500906,12643.106300533673,14479.910721544598,11343.259727789595,1,1
1055,2,187,32448.829184113492,11480.95,34153.88662919415,7270.299999999999,11.6,7.35,261.0,0.708,568.3373327789495,860.4661421699315,10349.722632975343,-18513.419642386343,14479.910721544598,12381.417816184097,12578.55693100268,1,1
1056,2,187,38683.38327908068,11281.46,35016.28987018861,7274.989999999998,17.7,7.54,276.0,1.0,634.3141977830729,1004.0512494672755,5501.078132720227,-18505.710570193485,12381.417816184097,9036.076308339096,9979.435445156647,1,1
1057,2,187,40933.05101928703,11207.7,34729.70808066371,7605.990000000002,17.6,6.54,276.0,0.94,489.7635103135124,871.0954792696091,10615.301907066394,-18586.36154294279,9036.076308339096,9944.18799570998,5859.318725907546,1,1
1058,2,187,36773.63343159627,11553.419999999998,37126.57543838291,11340.349999999999,16.8,3.54,276.0,0.315,695.5353537380372,796.4769730124893,6260.181775268196,-18604.610354795197,9944.18799570998,11756.887806695548,3142.3298093803096,1,1
1059,2,187,41116.58566638838,11470.28,42121.213613019114,11468.220000000001,16.6,2.54,276.0,1.0,531.0202020083424,868.8953005443408,2934.743601528303,-18734.621307836296,11756.887806695548,4676.538988639011,6676.599819205938,1,1
1060,2,187,52179.31006722921,11472.080000000002,49353.87933012898,7040.201067300092,16.8,4.54,256.0,0.565,586.238835948636,803.6014756893032,9183.844741804309,-18649.80472106387,4676.538988639011,6384.932834208979,11411.683409042758,1,1
1061,2,187,55665.05374592461,11814.54,53279.450874540154,11869.73,16.9,3.54,256.0,1.0,678.7915098170754,821.097355786124,6851.938517051661,-18635.797204921342,6384.932834208979,5381.805057389904,10080.382238266306,1,1
1062,2,187,53211.28101988639,11699.800000000001,48190.6406369513,11634.130000000005,16.1,3.54,256.0,1.0,911.502482851009,900.3879240081687,7269.751770564173,-18701.440505591312,5381.805057389904,5916.431314584315,6790.107513294524,1,1
1063,2,187,64195.93358912753,12406.64,58835.29799584466,12224.259999999997,16.5,2.54,226.0,1.0,958.1943826156964,1023.2957901829444,21193.239518897597,-18762.62150766946,5916.431314584315,-523.789649581397,5671.881291787841,-1,1
1064,2,187,68356.02892404818,13727.6296495814,59662.486706928205,17923.260000000006,16.3,4.54,226.0,1.0,918.1530092142802,968.8773815158426,16246.935404311647,-18726.93501620096,-523.789649581397,-9474.904518119663,3557.291810900786,-1,1
1065,2,187,65518.02630502762,14703.097822131602,58731.771330400115,30128.68,16.1,2.54,216.0,1.0,948.4773209081126,864.2811215668839,2694.6141324430755,-18696.018066103567,-9474.904518119663,-3830.963876440494,-10004.369990250863,-1,-1
1066,2,187,61676.75468191063,14173.345504066925,51065.108624016415,27589.670000000006,18.4,5.54,236.0,1.0,927.023990380999,1345.3529392246437,4633.342295958342,-18588.474124994274,-3830.963876440494,-2853.270414754006,-3816.4046986096646,-1,-1
1067,2,187,60495.67412987871,15310.201166514598,48015.55970497282,30969.17,20.1,7.54,256.0,1.0,877.1576652317199,690.9333874958912,4482.153664891486,-18472.811364752135,-2853.270414754006,-2334.151787221251,-2403.336702720945,-1,-1
1068,2,187,55877.578132447845,14732.03505260219,48004.506755338145,26847.32,20.1,9.54,256.0,1.0,1060.986776786096,679.2748740912406,10184.391355613365,-18473.553251294597,-2334.151787221251,-3174.4293537942335,-5766.835753593819,-1,-1
1069,2,187,56921.83093673957,15067.69414170246,53042.91624876458,41005.62,20.0,8.54,256.0,0.94,995.3401372220995,757.5752250935215,30055.099523119043,-18575.7971278236,-3174.4293537942335,1631.7977086344445,12082.528893175295,1,1
1070,2,187,63603.310660147596,15239.429999999998,51681.32314028379,13537.214893806384,19.7,8.54,256.0,1.0,1016.7945151746641,768.4211688453742,3095.320751763938,-18542.293217200808,1631.7977086344445,3933.910121150935,751.6711854750711,1,1
1071,2,187,56805.83443513893,13957.73,50985.205640468,13422.050000000003,19.7,8.54,246.0,1.0,1034.6029275799137,641.6384809352846,5097.992463330484,-18575.849076816325,3933.910121150935,371.3121129635374,5950.673505260993,1,1
1072,2,187,58445.47299312413,12504.48,49919.363252729934,11915.770711111112,19.5,8.54,246.0,1.0,1094.1470584746191,702.6992307659975,6832.939026681758,-18689.512027732537,371.3121129635374,-934.7343837671543,9673.023838326972,-1,1
1073,2,187,71389.28010008577,12890.445430221818,60035.622905801494,11895.090000000004,19.2,8.54,236.0,1.0,1059.868306186832,749.7658501932277,3488.493112023387,-18762.844336165435,-934.7343837671543,1014.6289784229593,8857.630573372104,1,1
1074,2,187,65615.39375650413,11499.020000000002,60665.77152890928,11407.669999999998,19.1,7.54,236.0,1.0,1137.5895005980885,922.0958917057555,3875.16489345947,-18797.62645766554,1014.6289784229593,-1398.1091272928825,11042.768325382349,-1,1
1075,2,187,62621.03379524487,12802.269127292877,65462.70009074708,11771.112637037038,19.1,9.54,226.0,1.0,1279.0663971123163,757.087502137271,3869.346565863454,-18747.60572167999,-1398.1091272928825,7742.488671679952,6697.852931973284,1,1
1076,2,187,53084.83825734945,11430.523,55467.10302794763,11651.410000000003,19.3,8.54,226.0,1.0,1100.9436463000038,613.6130647088503,18866.177527572167,-18838.73704441307,7742.488671679952,10185.630156247178,5621.33254965645,1,1
1077,2,187,47295.654249217594,11329.850000000002,48971.029324864925,11552.749999999998,18.5,5.54,216.0,0.69,1123.1105304331957,671.2367317664936,5195.06421210967,-18827.30469789453,10185.630156247178,11343.259727789595,5470.631573215971,1,1
1078,2,187,40433.7527940202,11405.64,40174.29399954241,11304.98,18.4,7.54,216.0,0.69,1069.7457538964202,550.3563186525063,3697.3662418063277,-18792.209575930836,11343.259727789595,12578.55693100268,8293.634757935608,1,1
1079,2,187,36020.4285407471,11488.5,32448.829184113492,11480.95,18.2,7.54,216.0,0.19,860.4661421699315,492.2819237981836,3491.7106285142654,-18866.763973250396,12578.55693100268,9979.435445156647,10379.021378573885,1,1
1080,2,187,36430.0025595032,11459.149999999998,38683.38327908068,11281.46,11.2,9.49,230.0,0.956,1004.0512494672755,505.8079321196317,7025.78587656429,-18910.045293060917,9979.435445156647,5859.318725907546,11363.573472648826,1,1
1081,2,187,38631.0027614083,11827.120000000003,40933.05101928703,11207.7,11.3,9.49,230.0,0.956,871.0954792696091,540.0896791984957,3611.810056564352,-18356.78165878236,5859.318725907546,3142.3298093803096,6493.009931162087,1,1
1082,2,187,39015.28376138555,7067.330000000001,36773.63343159627,11553.419999999998,11.2,11.49,240.0,0.956,796.4769730124893,438.21610695557496,6323.912010925909,-18260.135965467653,3142.3298093803096,6676.599819205938,7771.50314275243,1,1
1083,2,187,38826.48187218685,7049.410000000001,41116.58566638838,11470.28,11.3,11.49,240.0,0.956,868.8953005443408,566.8199184278899,9856.3232168579,-18196.602983002394,6676.599819205938,11411.683409042758,7936.016545037764,1,1
1084,2,187,46402.45929342983,11501.330000000002,52179.31006722921,11472.080000000002,11.0,11.49,220.0,0.956,803.6014756893032,494.05532818079917,3182.036307747207,-18224.79854940233,11411.683409042758,10080.382238266306,9112.439123443255,1,1
1085,2,187,50080.44907309129,7317.670000000002,55665.05374592461,11814.54,10.7,11.49,220.0,0.956,821.097355786124,683.7499344144908,166135.32599653237,-18168.182976728043,10080.382238266306,6790.107513294524,10654.8920885798,1,1
1086,2,187,48042.200567135966,7289.509999999998,53211.28101988639,11699.800000000001,10.7,12.49,230.0,0.956,900.3879240081687,794.0543322562512,8548.302134706253,-18177.352013287025,6790.107513294524,5671.881291787841,8514.323430345084,1,1
1087,2,187,62747.51617267185,8985.49,64195.93358912753,12406.64,10.8,10.49,240.0,0.956,1023.2957901829444,930.913633338595,2010.919462557231,-18154.217676369783,5671.881291787841,3557.291810900786,7145.377452816179,1,1
1088,2,187,65528.5942872732,12653.820000000002,68356.02892404818,13727.6296495814,10.0,12.49,240.0,0.956,968.8773815158426,947.4407686556357,10860.56994378593,-18185.85076798988,3557.291810900786,-10004.369990250863,3341.4637153901203,-1,1
1089,2,187,62010.44014076797,11297.347370181498,65518.02630502762,14703.097822131602,10.2,10.49,230.0,0.831,864.2811215668839,961.9199277014787,3805.4943541189978,-18215.0348781836,-10004.369990250863,-3816.4046986096646,4224.497516672712,-1,1
1090,2,187,59536.221314527764,17728.014698609666,61676.75468191063,14173.345504066925,9.9,9.49,240.0,0.956,1345.3529392246437,1003.3998018572017,57303.85097473023,-18146.53566812425,-3816.4046986096646,-2403.336702720945,-10964.903670514574,-1,-1
1091,2,187,55697.701626522496,15631.199914669616,60495.67412987871,15310.201166514598,9.5,8.49,270.0,0.956,690.9333874958912,1120.5961285284857,2532.0406104414224,-18277.50152251868,-2403.336702720945,-5766.835753593819,-1184.2823974081984,-1,-1
1092,2,187,52536.236125056974,15071.221820420222,55877.578132447845,14732.03505260219,9.5,9.49,260.0,0.956,679.2748740912406,999.3563792130047,3153.324785578854,-18181.220343594043,-5766.835753593819,12082.528893175295,-9536.1917397882,1,-1
1093,2,187,54042.11196604008,20269.609999999997,56921.83093673957,15067.69414170246,9.1,8.49,250.0,0.831,757.5752250935215,1025.7624704993746,3919.7597588551234,-18179.54665399693,12082.528893175295,751.6711854750711,-10267.676315300829,1,-1
1094,2,187,59347.16774090026,13623.990000000002,63603.310660147596,15239.429999999998,9.0,10.49,250.0,0.956,768.4211688453742,1112.8688706115674,5416.15350555011,-18165.76705708011,751.6711854750711,5950.673505260993,-14651.479157218375,1,-1
1095,2,187,58697.236597403135,12433.999999999998,56805.83443513893,13957.73,8.6,8.49,240.0,0.831,641.6384809352846,939.6476238844436,9723.132243038033,-18259.472331933415,5950.673505260993,9673.023838326972,-12377.385160871403,1,-1
1096,2,187,54701.16440412237,12059.299999999996,58445.47299312413,12504.48,8.4,8.49,240.0,0.081,702.6992307659975,1084.784642084954,39914.674024345324,-18330.807759165247,9673.023838326972,8857.630573372104,11385.239921835382,1,1
1097,2,187,69750.87758349956,12003.99,71389.28010008577,12890.445430221818,8.3,10.49,240.0,0.0,749.7658501932277,1119.6066571383997,8589.451235983764,-18357.188733310406,8857.630573372104,11042.768325382349,10064.912002202967,1,1
1098,2,187,63213.217386763565,11715.53,65615.39375650413,11499.020000000002,8.4,11.49,250.0,0.456,922.0958917057555,1182.914876465044,7882.628598251268,-18386.109220373488,11042.768325382349,6697.852931973284,3577.4784516702784,1,1
1099,2,187,62162.388751741164,11557.23,62621.03379524487,12802.269127292877,8.3,10.49,240.0,0.956,757.087502137271,1051.5356557473717,2504.0294880075935,-18457.89112325318,6697.852931973284,5621.33254965645,-6192.793295476251,1,-1
1100,2,187,58131.38972882786,11444.800000000001,53084.83825734945,11430.523,8.1,12.49,240.0,0.956,613.6130647088503,1094.432585699406,4123.403458230112,-18573.00656770644,5621.33254965645,5470.631573215971,2340.897519703576,1,1
1101,2,187,51871.188770492576,11436.05,47295.654249217594,11329.850000000002,8.0,11.49,250.0,0.956,671.2367317664936,1066.7381188599852,3072.8067610998532,-18595.789663157237,5470.631573215971,8293.634757935608,9585.366526111575,1,1
1102,2,187,44580.5436579539,11431.349999999999,40433.7527940202,11405.64,7.7,11.49,250.0,0.206,550.3563186525063,871.5091816094266,6796.181638561462,-18555.154560579802,8293.634757935608,10379.021378573885,7092.719551978629,1,1
1103,2,187,40099.803358460034,11657.83,36020.4285407471,11488.5,7.7,10.49,250.0,0.831,492.2819237981836,785.8005325084293,65155.163090996706,-18543.382958594015,10379.021378573885,11363.573472648826,11227.472642586315,1,1
1104,2,187,38083.748164782315,11533.09,36430.0025595032,11459.149999999998,9.5,9.36,217.0,0.425,505.8079321196317,757.6455558622413,3667.8945378718117,-18497.062593645194,11363.573472648826,6493.009931162087,13873.816369444892,1,1
1105,2,187,39713.70891202751,11637.770000000002,38631.0027614083,11827.120000000003,9.6,8.36,207.0,0.3,540.0896791984957,779.2929228576862,2393.7890717380606,-18598.883440414433,6493.009931162087,7771.50314275243,6423.821584925736,1,1
1106,2,187,42846.43330041176,11374.269999999999,39015.28376138555,7067.330000000001,9.6,8.36,207.0,1.0,438.21610695557496,799.8707507530759,2966.441430568377,-18635.94581288466,7771.50314275243,7936.016545037764,7353.284348486064,1,1
1107,2,187,44978.87004912998,11435.25,38826.48187218685,7049.410000000001,9.4,8.36,197.0,1.0,566.8199184278899,857.5314110682344,12144.430699130478,-18522.63525077392,7936.016545037764,9112.439123443255,10347.624272507113,1,1
1108,2,187,52019.272584221435,11518.269999999997,46402.45929342983,11501.330000000002,9.2,10.36,197.0,1.0,494.05532818079917,830.9959611846156,11925.78047277406,-18527.97342685516,9112.439123443255,10654.8920885798,6867.656098484469,1,1
1109,2,187,55631.29338382512,11783.150000000003,50080.44907309129,7317.670000000002,9.5,10.36,197.0,1.0,683.7499344144908,913.8107733507084,3976.176912776002,-18525.847429736357,10654.8920885798,8514.323430345084,8993.31995986632,1,1
